LON,LAT,GAP
-105.75,30.15,360.00
-105.75,30.2,360.00
-105.75,30.25,360.00
-105.75,30.3,360.00
-105.75,30.35,360.00
-105.75,30.4,360.00
-105.75,30.45,360.00
-105.75,30.5,360.00
-105.75,30.55,360.00
-105.75,30.6,360.00
-105.75,30.65,360.00
-105.75,30.7,360.00
-105.75,30.75,360.00
-105.75,30.8,360.00
-105.75,30.85,360.00
-105.75,30.9,360.00
-105.75,30.95,360.00
-105.75,31.0,360.00
-105.75,31.05,360.00
-105.75,31.1,360.00
-105.75,31.15,360.00
-105.75,31.2,360.00
-105.75,31.25,360.00
-105.75,31.3,360.00
-105.75,31.35,360.00
-105.75,31.4,360.00
-105.75,31.45,360.00
-105.75,31.5,360.00
-105.75,31.55,360.00
-105.75,31.6,360.00
-105.75,31.65,360.00
-105.75,31.7,360.00
-105.75,31.75,360.00
-105.75,31.8,360.00
-105.75,31.85,360.00
-105.75,31.9,360.00
-105.75,31.95,360.00
-105.75,32.0,360.00
-105.75,32.05,360.00
-105.75,32.1,360.00
-105.75,32.15,360.00
-105.75,32.2,360.00
-105.75,32.25,360.00
-105.75,32.3,360.00
-105.75,32.35,360.00
-105.75,32.4,360.00
-105.75,32.45,360.00
-105.75,32.5,360.00
-105.75,32.55,360.00
-105.75,32.6,360.00
-105.75,32.65,360.00
-105.75,32.7,360.00
-105.75,32.75,360.00
-105.75,32.8,360.00
-105.75,32.85,360.00
-105.75,32.9,360.00
-105.75,32.95,360.00
-105.75,33.0,360.00
-105.75,33.05,360.00
-105.75,33.1,360.00
-105.75,33.15,360.00
-105.75,33.2,360.00
-105.75,33.25,360.00
-105.75,33.3,360.00
-105.75,33.35,360.00
-105.75,33.4,360.00
-105.75,33.45,360.00
-105.75,33.5,360.00
-105.75,33.55,360.00
-105.75,33.6,360.00
-105.75,33.65,360.00
-105.75,33.7,360.00
-105.75,33.75,360.00
-105.75,33.8,360.00
-105.75,33.85,360.00
-105.75,33.9,360.00
-105.75,33.95,360.00
-105.75,34.0,360.00
-105.75,34.05,360.00
-105.75,34.1,360.00
-105.75,34.15,360.00
-105.75,34.2,360.00
-105.75,34.25,360.00
-105.75,34.3,360.00
-105.75,34.35,360.00
-105.75,34.4,360.00
-105.75,34.45,360.00
-105.75,34.5,360.00
-105.75,34.55,360.00
-105.75,34.6,360.00
-105.75,34.65,360.00
-105.75,34.7,360.00
-105.75,34.75,360.00
-105.75,34.8,360.00
-105.75,34.85,360.00
-105.75,34.9,360.00
-105.75,34.95,360.00
-105.75,35.0,360.00
-105.75,35.05,360.00
-105.75,35.1,360.00
-105.75,35.15,360.00
-105.75,35.2,360.00
-105.75,35.25,360.00
-105.75,35.3,360.00
-105.75,35.35,360.00
-105.75,35.4,360.00
-105.75,35.45,360.00
-105.75,35.5,360.00
-105.75,35.55,360.00
-105.75,35.6,360.00
-105.75,35.65,360.00
-105.75,35.7,360.00
-105.75,35.75,360.00
-105.75,35.8,360.00
-105.75,35.85,360.00
-105.75,35.9,360.00
-105.75,35.95,360.00
-105.75,36.0,360.00
-105.75,36.05,360.00
-105.75,36.1,360.00
-105.75,36.15,360.00
-105.75,36.2,360.00
-105.75,36.25,360.00
-105.75,36.3,360.00
-105.75,36.35,360.00
-105.75,36.4,360.00
-105.75,36.45,360.00
-105.7,28.2,360.00
-105.7,28.25,360.00
-105.7,28.3,360.00
-105.7,28.35,360.00
-105.7,28.4,360.00
-105.7,28.45,360.00
-105.7,28.5,360.00
-105.7,28.55,360.00
-105.7,28.6,360.00
-105.7,28.65,360.00
-105.7,28.7,360.00
-105.7,28.75,360.00
-105.7,28.8,360.00
-105.7,28.85,360.00
-105.7,28.9,360.00
-105.7,28.95,360.00
-105.7,29.0,360.00
-105.7,29.05,360.00
-105.7,29.1,360.00
-105.7,29.15,360.00
-105.7,29.2,360.00
-105.7,29.25,360.00
-105.7,29.3,360.00
-105.7,29.35,360.00
-105.7,29.4,360.00
-105.7,29.45,360.00
-105.7,29.5,360.00
-105.7,29.55,360.00
-105.7,29.6,360.00
-105.7,29.65,360.00
-105.7,29.7,360.00
-105.7,29.75,360.00
-105.7,29.8,360.00
-105.7,29.85,360.00
-105.7,29.9,360.00
-105.7,29.95,360.00
-105.7,30.0,360.00
-105.7,30.05,360.00
-105.7,30.1,360.00
-105.7,30.15,360.00
-105.7,30.2,360.00
-105.7,30.25,360.00
-105.7,30.3,360.00
-105.7,30.35,360.00
-105.7,30.4,360.00
-105.7,30.45,360.00
-105.7,30.5,360.00
-105.7,30.55,360.00
-105.7,30.6,360.00
-105.7,30.65,360.00
-105.7,30.7,360.00
-105.7,30.75,360.00
-105.7,30.8,360.00
-105.7,30.85,360.00
-105.7,30.9,360.00
-105.7,30.95,360.00
-105.7,31.0,360.00
-105.7,31.05,360.00
-105.7,31.1,360.00
-105.7,31.15,360.00
-105.7,31.2,360.00
-105.7,31.25,360.00
-105.7,31.3,360.00
-105.7,31.35,360.00
-105.7,31.4,360.00
-105.7,31.45,360.00
-105.7,31.5,360.00
-105.7,31.55,360.00
-105.7,31.6,360.00
-105.7,31.65,360.00
-105.7,31.7,360.00
-105.7,31.75,360.00
-105.7,31.8,360.00
-105.7,31.85,360.00
-105.7,31.9,360.00
-105.7,31.95,360.00
